user_id,rec_user_id,resolution,spath
82012272,27789216,0,0
59241506,23894509,0,5
10641706,2776970,0,3
67584894,109548723,0,0
31508742,78032459,0,0
28159519,104044490,0,5
39292404,47939330,0,5
13043554,42861076,0,6
102605275,22769190,0,0
34878900,68280703,0,4
47239165,4813336,0,6
97414938,31380728,0,0
57918329,388594,0,4
53056235,105923074,0,0
1245848,3110404,0,0
14759222,61001407,0,0
65068467,65071863,0,5
11147808,2927678,0,3
26045585,85810647,0,5
44747171,55399667,0,5
73506513,3992838,0,5
13392006,51280822,0,3
68512106,23207561,0,0
57325731,94406236,0,0
13779796,15066725,0,0
95597292,36567210,0,3
45333522,41190965,0,5
67572043,19299831,0,4
57780415,60160764,0,2
14920381,43486707,0,0
7723854,56961588,0,0
9423637,82153452,0,5
22458477,36351159,0,3
45271107,88442302,0,0
63254204,MBK6288391,0,0
16379334,30273309,0,4
38522722,62466702,0,0
109231022,MBK7998799,0,2
MBK6386794,107751248,0,0
448026,109253977,0,3
44759724,14150897,0,9
31211587,3133076,0,5
102425251,107233436,0,0
33638703,43662548,0,5
38003647,106037440,0,0
57284720,100200992,0,0
61518180,47366277,0,2
104441506,90171469,0,3
24119868,94647151,0,4
9631620,61231275,0,4
1330619,9350464,0,4
MBK16099897,4275857,0,5
104653160,12701114,0,0
72499211,105819948,0,0
55696,109326645,0,4
25576195,68711413,0,3
12494502,75849588,0,4
MBK5812567,45384360,0,0
4766742,MBK12712873,0,0
18494165,62517031,0,5
5828450,15656893,0,6
18581310,40700783,0,4
20470111,69740465,0,5
69951814,97541371,0,0
8533978,85806332,0,3
25751770,868120,0,4
50173621,28722143,0,4
17759544,53220613,0,5
65558187,37405690,0,4
22070396,104882668,0,0
62506829,108945537,0,0
54273387,102533219,0,5
107548651,66102591,0,5
MBK10579654,85719005,0,6
55892615,109406622,1,5
101606147,MBK8162063,0,0
57273579,4246632,0,0
20013312,69469115,0,0
69335752,107245414,0,0
98944750,109225016,0,0
72499211,105819948,0,0
14501606,MBK7624368,0,0
40653465,98426577,0,3
MBK11225967,62852041,0,3
90667342,54832405,0,0
10689179,15075510,0,0
69591050,84489847,0,5
28859583,89587773,0,0
23196573,2673139,0,4
6759715,56552525,0,0
84185348,77497529,0,2
109556210,107797015,0,4
34739891,55821404,0,0
2089374,1202414,0,2
2117244,77744129,0,5
90426586,84489847,0,5
65815861,108320651,0,3
33788445,92594106,0,0
85173723,5805552,0,0
9913937,38098681,0,0
87738118,MBK8450300,0,5
96179065,8728365,0,2
94548779,93709113,0,5
48069155,15294384,0,0
106731477,27588452,0,7
14443841,85307767,0,5
40158160,54832405,0,0
80427165,54832405,0,0
25576195,68711413,0,3
1089638,88627869,0,0
6338717,58549759,0,5
67387913,58511352,0,0
54338041,57024307,0,5
14707467,54197613,0,3
32415020,80173559,0,3
1243536,101289574,0,5
42688387,2048721,0,5
VSP13992819,84489847,0,5
26342810,100705192,0,0
93518696,22959288,0,4
39028055,104149464,0,0
107548651,66102591,0,5
57053866,50224827,0,0
108463164,47791064,0,4
90667342,54832405,0,0
106602291,56080021,0,4
104894755,20566145,0,4
30979325,5805552,0,0
14690447,11879146,0,0
MBK8194631,87021650,0,4
29316979,101772727,0,5
7713088,1295888,0,0
29864069,2433898,0,5
4018858,109440784,0,0
64546089,19165524,0,5
21288376,69345682,0,0
56659951,50344220,0,0
913315,2769923,0,2
100927043,54832405,0,0
27837618,5595829,0,6
1108256,73626024,0,5
85173723,5805552,0,0
10661650,56333940,0,3
60532489,29466851,0,6
109570794,66305538,0,0
90234660,36977812,0,4
86569115,74457367,0,0
MBK7462212,88307485,0,3
3168455,15322465,0,4
41157945,15006789,0,0
3961250,109545907,0,0
5330170,54832405,0,0
33016697,81941339,0,4
17305441,58197032,0,0
CRM26732711,82021609,0,0
3042380,53236189,0,5
29383348,96254729,0,2
18469445,32658892,0,4
91772353,84489847,0,5
73246818,27008266,0,2
52156019,72261485,0,4
MBK6336701,99226373,0,2
44118161,63865524,0,2
52639819,VSP13153539,0,0
31681626,25125888,0,0
20188407,17537670,0,3
71244611,60405911,0,0
MBK7656026,104169,0,0
46865377,41533010,0,4
29863898,4855616,0,5
CRM25224450,68711121,0,5
50776398,55279522,0,4
53749589,107233436,0,0
71503393,109396999,0,0
27464663,43396160,0,0
95469998,32514751,0,4
691511,98890386,0,5
98930119,28586696,0,0
MBK8664004,47696287,0,3
67174335,90859774,0,3
70486732,91799441,1,5
89241042,55196666,0,0
1130217,48018037,0,4
8629895,22353673,0,5
86515891,40660269,0,0
83681177,106439794,0,5
MBK11231042,92627700,0,4
35987512,96232270,0,4
88302060,54832405,0,0
14445199,11233891,0,0
69335752,107245414,0,0
73369045,73484528,0,3
25815396,MBK8419435,0,4
103603982,80736177,0,6
MBK10579654,84602025,0,0
8515857,88947499,0,3
36378776,7979407,0,0
21522715,48531776,0,7
12943436,13744887,0,5
72536943,41867205,0,5
23031618,85141954,0,0
37820426,10710208,0,5
37084706,5868736,0,5
46855799,9974194,0,6
58938874,59504100,0,0
18156461,43459944,0,4
34390147,MBK13653943,0,5
97086373,39510678,0,5
MBK11115132,6726685,0,2
74661943,CRM30152388,0,0
8092978,104141498,0,7
90779986,109396685,0,0
90993570,68250320,0,4
40576828,107233436,0,4
MBK9860941,MBK7198738,0,4
748863,59804753,0,5
22238262,55205743,0,2
VSP31852703,16080072,0,0
23520589,6655103,0,0
14045223,65968304,0,8
26988738,102638922,0,4
51660607,5805552,0,0
86515891,40660269,0,0
110080,MBK6264313,0,6
87320916,84735368,0,0
86938938,73837422,0,0
12705341,92627700,0,5
103858921,49257179,0,5
79247558,MBK9293656,0,4
MBK10290827,38641456,0,3
22592221,96269933,0,0
17343100,84489847,0,4
75106788,4343536,0,0
26546132,107830259,0,3
27534837,2243695,0,4
3836084,107036180,0,4
31758058,54832405,0,0
11289243,31432345,0,0
87800675,40049766,0,3
21510768,26992258,0,2
VSP12849553,62191676,0,3
MBK7783286,23340781,0,3
9684517,58623764,0,0
53192167,28042764,0,0
19925605,105618379,0,4
34591184,82684426,0,0
18726310,13050535,0,0
33707580,7274887,0,4
4941708,40449839,0,0
67477794,40891435,0,0
52580068,80699528,0,0
23762455,MBK14544836,0,0
88796157,88522105,0,4
74939838,80456591,0,0
58992502,84489847,0,5
MBK6551703,12452099,0,0
2943541,5805552,0,0
10733125,7783035,0,6
62082842,71931586,0,5
3215745,85662064,0,0
91951984,VSP13761087,0,0
1238122,6382948,0,6
53597748,23980569,0,5
14045223,65968304,0,8
109429072,80378254,0,5
MBK16689086,82673530,0,0
MBK11050121,79436733,0,3
3920136,105736785,0,4
1313442,11836300,0,0
92580443,31535020,0,5
MBK5601247,15135170,0,0
29549005,103753498,0,7
25686421,81197539,0,6
67083824,56361366,0,5
72526963,100481540,0,0
MBK11366335,54832405,0,0
101069930,23689410,0,3
107638071,88448978,0,0
2744318,78441733,0,3
66246653,16420580,0,4
73124376,102386074,0,2
107514775,VSP3930865,0,4
48172861,27079112,0,0
97074243,3478802,0,0
5278587,96006,0,4
3412965,49578001,0,5
41414663,107820609,0,5
70392356,109440661,0,0
84412896,88442302,0,0
MBK29340234,50385665,0,4
29463844,91597209,0,0
2545938,90551784,0,5
17362159,100481540,0,5
44594646,53676218,0,4
109270085,95530779,0,2
103970182,26550714,0,3
1409770,7739462,0,0
36201658,30099417,0,0
VSP13695838,73837422,0,0
99040358,105923074,0,0
39666371,107233436,0,4
26471157,106409773,0,6
109429072,80378254,0,5
82630603,88442302,0,0
33098267,54832405,0,0
91844834,107955665,0,3
91652565,73837422,0,0
108383380,33682133,0,0
MBK13369963,27836613,0,0
18952946,68554568,0,4
9210076,50440807,0,0
14372483,92627700,0,5
40237526,63119580,0,3
4773566,14361316,0,3
70664321,49489820,0,5
40986242,109362775,0,0
34606801,98120759,0,3
39526201,65909269,0,3
15676704,64525277,0,6
22941062,71230526,0,0
89320406,5805552,0,0
107514775,VSP3930865,0,4
46884639,33018511,0,0
84002962,107233436,0,5
86354296,92918172,0,0
41406817,60111507,0,0
MBK18969785,92627700,0,0
MBK17340273,10950524,0,2
MBK5862847,MBK13885365,0,0
76257401,34257965,0,4
47124661,59049446,0,0
87246498,36407710,0,0
MBK14572534,78845571,0,0
MBK11555742,97541371,0,0
60109266,2056704,0,0
55682541,1249390,0,3
18643582,VSP30506616,0,4
59619,875245,0,0
86508798,57157256,0,0
17940065,19275097,0,3
30390673,VSP31237028,0,0
30593069,28217214,0,0
46697183,34184981,0,3
83984292,16167643,0,0
103883230,35247755,0,0
66826078,49354401,0,4
5109163,61711927,0,5
36201658,30099417,0,0
29304842,32349525,0,5
MBK6609015,62829309,0,2
15656900,24891410,0,6
87794810,MBK8355042,0,0
14340083,109436098,0,0
30567600,21951178,0,6
64782725,47523180,0,3
57207024,107175,0,2
22841358,107233436,0,0
103753006,103126974,0,2
MBK5436764,59668238,0,0
MBK13369963,27836613,0,0
1712840,CRM29429843,0,5
8629895,104945898,0,5
58793432,108281677,1,0
32145381,50838189,0,0
79247558,MBK9293656,0,4
34895670,88734275,0,6
59545231,77955696,0,0
20273529,5805552,0,0
69225516,84890918,0,0
69026058,67238101,0,6
52660891,66775853,0,5
7796783,75084905,0,0
96409156,95030155,0,5
MBK7112542,6339490,0,0
43538809,106198656,0,5
MBK20704219,14255484,0,4
60078011,77052242,0,0
22711252,16659783,0,2
107638071,88448978,0,0
63725961,9226950,0,3
MBK9939886,27801991,0,0
30252009,8989863,0,5
105695070,60842698,0,3
45251125,109525398,0,0
6963837,2456983,0,3
29850703,100377265,0,4
103995173,47308492,0,3
98242288,96269526,0,4
17026443,MBK14704653,0,5
CRM23984779,MBK14696201,0,0
98667631,59135148,0,5
7057544,37867313,0,0
28877599,79178810,0,0
75354646,99162848,0,3
16706574,51907915,0,4
MBK6720969,100350838,0,0
24858993,CRM30257237,0,0
30773706,84489847,0,4
39131040,5805552,0,0
33660728,106439794,0,0
11120064,105091261,0,0
81135816,99463734,0,7
814596,1492922,0,6
MBK7573228,35845311,0,5
15255678,72560625,0,6
3049661,109361253,0,5
MBK10971417,VSP2423256,0,4
6760924,106007318,0,0
430228,50838189,0,5
59456050,61898053,0,4
22717658,33513590,0,3
100506377,65814860,0,0
9561303,66576440,0,0
MBK29340234,68343854,0,6
34351706,36610666,0,6
31771670,52759121,0,0
80752332,65299255,0,0
7736035,11665418,0,0
3413755,61958896,0,5
693470,21181429,0,0
10879485,165917,0,0
45668048,4679393,0,0
10607181,85381588,0,0
MBK13369963,27836613,0,0
49097858,2871004,0,5
MBK13657615,5983490,0,0
25651770,28004170,0,4
35925583,49929383,0,3
26733893,37549416,0,0
4344397,90817154,0,4
MBK6626780,28316470,0,6
18560,104150184,0,2
400907,109280971,0,4
76423477,1557726,0,4
91894302,48981139,0,4
31270988,2940028,0,6
10849920,MBK11684236,0,6
20578152,36129568,0,4
MBK11448732,105455213,0,0
100452562,36008057,0,4
32508585,108726902,0,0
57931288,35617604,0,3
80487417,67043891,0,0
30591542,44080965,0,3
MBK6255092,33114548,0,5
64628928,87423154,0,4
676181,95092715,0,6
64660876,1434500,0,2
50454494,88442302,0,0
100621282,MBK8305714,0,2
1707678,36380493,0,0
105156951,5805552,0,0
56381524,MBK15454838,0,3
26122733,19852410,0,0
90513815,54832405,0,0
33277607,11510702,0,0
70061284,82532752,0,2
104876364,77869529,0,5
57830726,65925274,0,4
96409156,108090077,0,4
10289322,50888380,0,6
104754621,19056242,0,3
102762036,89188948,0,0
MBK14059815,40679966,0,3
108303719,63884485,0,4
28176667,69880592,0,6
VSP14987927,20781540,0,7
38013045,107233436,0,5
VSP29668113,50838189,0,6
16935,37188527,0,0
37187711,97574112,0,0
19657028,15864424,0,0
63215213,16391740,0,4
32508585,108726902,0,0
7204479,34997567,0,0
94437450,65587901,0,3
86328779,94354078,0,6
98118444,50838189,0,6
MBK9303881,6386241,0,5
6614219,649271,0,3
66021155,58866525,1,0
6720512,88097299,0,5
22672658,22673363,0,5
20457159,97940477,0,7
10546994,58716832,0,0
78289517,72487435,0,0
VSP4991707,3222806,0,3
51834498,106873394,0,4
2316442,72454743,0,0
84484612,88655893,0,4
64062422,25646534,0,2
27055393,10522007,0,0
MBK17742334,96693976,0,6
MBK17305926,40848577,0,5
76272142,VSP10796236,0,0
47893901,71909771,0,0
41539370,22441985,0,5
1642451,MBK14902942,0,0
27742495,38139179,0,0
7334208,14725310,0,5
12989800,23517385,0,0
55454251,67316901,0,5
59340808,93951586,0,4
14933328,79240820,0,4
58037652,9477327,0,5
73318501,67671042,0,0
697839,82230130,0,4
12024550,94537750,0,0
49924680,13686368,0,4
2882950,78530677,0,0
80289078,51882431,0,0
1097670,79514886,0,5
15594342,107829880,0,6
84227128,54341683,0,0
35983709,26554926,0,5
64988927,90307866,0,0
23299923,17729855,0,6
32910108,66698615,0,6
VSP16239473,61782695,0,6
62126925,14176990,0,6
13376277,9741295,0,5
56967757,1242327,0,4
106081715,21659202,0,6
12184609,61708138,0,4
9090962,8517346,0,6
56247697,11665418,0,0
74378283,MBK8774401,0,5
86480984,102932512,0,0
25976175,46118807,0,0
44144104,81792846,0,5
41884137,109274502,0,7
26337774,76077748,0,5
94427707,CRM21540498,0,0
92164973,5636287,0,0
9734972,61700394,0,2
57989013,109485414,0,0
95144655,55179928,0,4
MBK6106886,MBK9216442,0,6
83597751,5805552,0,0
20202513,12247761,0,3
90966833,5655376,0,7
22973305,70248582,0,4
MBK6412337,20056535,0,6
MBK13657615,5983490,0,0
84869672,55249192,0,6
15791531,85000488,1,5
4472232,7421439,0,7
1134930,7550219,0,0
31392663,62142816,0,6
5262103,18823733,0,0
67520878,85301329,0,0
55605486,102292168,0,0
78199424,92627700,0,4
97527826,108082232,0,0
68668641,108054905,0,3
68798612,27762100,1,2
81097064,21540829,0,0
37177545,25230080,0,4
49484958,105830712,0,0
65001294,26812808,0,3
13288188,106820330,0,0
109342359,64235486,0,0
MBK5995641,14336495,0,0
95391051,102932512,0,6
93124737,2460659,0,0
43235599,86452142,0,0
MBK9939886,27801991,0,0
7875220,46674168,0,0
58985866,105735679,0,0
61086445,49596029,0,0
105130564,54051001,0,3
17198039,17346675,0,4
61191815,97350060,0,7
20372951,4926029,0,5
1048151,16727772,0,0
32485731,33057720,0,2
50220386,71315569,0,2
67597490,4324215,0,4
63612945,62537160,0,5
3382372,106485548,0,5
94427707,CRM21540498,0,0
53246114,65989385,0,2
32411325,23459026,0,0
MBK12199450,19324623,0,0
14138590,64235486,0,0
37109021,89831471,0,3
86221231,101403639,0,3
92745940,1237323,0,0
28347057,3718824,0,0
60528274,30598603,0,0
71428567,101996701,0,0
107729297,85016914,0,0
MBK14405903,45372269,0,0
61754663,2838661,0,0
19070737,CRM31669388,0,4
4524348,5485981,0,0
50359591,7380357,0,0
53648706,78496855,0,0
13544951,64235486,0,0
50266200,61760741,0,0
104148206,7157581,0,0
7166744,33416054,0,5
50440112,58552129,0,3
90873910,109531748,0,0
6868466,31229253,0,5
76554646,64042215,0,6
47037733,12203204,0,4
42472999,67098909,0,7
11388359,109517828,0,3
29219106,46095935,0,5
65697910,429921,0,5
25681113,106354787,0,2
MBK11370318,VSP3793808,0,4
388445,66276068,0,5
19268339,67721767,0,6
54697976,19094799,0,6
28166205,89604515,0,6
98415698,108991424,0,0
103198410,82289013,0,0
419733,97772712,0,4
67989203,88883141,0,0
48377487,87476798,0,4
80574469,47821675,0,0
44989611,22841359,0,0
58074374,63636113,1,5
CRM20641801,50163999,0,2
61754663,2838661,0,0
MBK5938708,MBK15056175,0,0
12684065,1689644,0,0
1255485,11964060,0,0
72688691,18773542,0,5
66763589,57668159,0,3
27570044,MBK9307926,0,5
71380252,54294010,0,3
96801324,26171602,0,5
5287992,17918907,0,0
99304389,100331924,0,5
45082234,MBK8144061,0,5
2527436,65404206,0,3
24206712,12839079,0,4
53030905,29602196,0,6
MBK6654006,98128150,1,6
65001294,26812808,0,3
8400167,MBK11649079,0,0
100882248,17194896,0,4
24719406,33464588,0,0
92408682,64235486,0,0
19029639,80883276,0,0
53666171,38003658,0,5
58210122,55398017,0,5
76503787,4572066,0,0
45919306,69914111,0,0
97820037,243560,0,0
50656655,13447264,0,0
40033793,55719530,0,6
109595736,109594347,0,0
129902,3493223,0,6
17359577,61337264,0,5
9225257,103578301,0,0
104404743,99389368,0,0
85834391,65954617,0,0
13677518,91135519,0,4
85423292,57849113,0,0
47014363,91638146,0,0
49273130,48047744,0,3
52095091,50185774,0,2
102563048,10837204,0,3
20648189,12716090,0,4
59328467,83655077,1,0
30830759,89822158,0,0
48860430,72060949,0,5
50034547,77354197,0,6
3339525,69646270,0,0
56294773,64235486,0,0
33288538,1481234,0,0
14880786,VSP103409,0,0
43479259,23144723,0,0
91510491,84489847,0,5
66329989,64235486,0,0
95187505,106155389,0,5
40048186,69871669,0,2
449031,108849814,0,0
103948547,72101153,0,0
11604936,32060239,0,3
45255717,109449548,0,0
3077289,11497653,0,7
69012737,80354384,0,5
MBK13925013,90425245,0,5
MBK6904087,84489847,0,5
MBK6349660,70995851,0,4
59906538,VSP2001550,0,0
61829462,29992071,0,5
VSP10377779,17863266,0,4
129902,3493223,0,6
77477338,50035119,0,0
56404334,29529489,0,3
MBK14233158,71831005,0,3
32541486,35614863,0,4
73470364,100658420,0,0
29792999,11505466,0,5
44001915,44718049,0,5
67128597,1044273,0,0
61327998,15097272,0,5
68555387,65904621,0,3
42791401,106706300,0,0
84497072,8926852,0,3
19303145,6191683,0,0
60502104,30375871,0,5
66329989,64235486,0,0
3795144,362605,0,5
102926347,63244553,0,5
3295199,56776597,0,4
104816993,84489847,0,4
67395704,46549421,0,5
105940294,34692882,0,0
26954406,16231770,0,0
21602195,97460314,1,0
CRM24018928,43629340,0,3
90912300,101855739,0,0
101199480,103254335,0,2
32262260,109527122,0,3
39012802,32467125,0,3
69554319,75810292,0,2
17530134,106872212,0,6
30261187,108828994,0,4
75878169,64235486,0,0
MBK9183630,MBK5712978,0,0
80590667,48841573,1,5
101210043,91249170,0,0
MBK6106886,33039325,0,6
105236173,84489847,0,4
39282618,29628319,0,3
64301880,92154421,0,2
109031388,92457013,0,6
42376150,80354384,0,5
61754663,MBK7530897,0,0
97804477,98156332,0,0
42428282,91023226,0,4
74916186,37978813,0,0
1786014,14945289,0,0
40021311,79089220,0,0
84000530,16925218,0,0
29081973,18050216,0,4
MBK6898241,109338,0,5
75474756,96639685,0,3
CRM21441384,57689588,0,0
56934882,5112166,0,3
38568308,VSP31491821,0,5
25109481,15393189,0,4
2388001,4517511,0,5
61471420,106338436,0,4
13205630,100657322,0,6
28075041,14777538,0,4
28954641,68072632,0,0
64116487,6342740,1,0
27600261,1463695,0,0
8447537,108283546,0,0
55003979,67527896,0,0
37221588,42866261,0,0
72338902,64235486,0,0
MBK6155679,68358026,0,0
5491189,17646765,0,6
MBK9183630,MBK5712978,0,0
VSP3117037,24117278,0,3
4694961,67208562,0,0
79492013,8836621,0,0
MBK17802040,26659400,0,2
108196848,13637012,0,5
105236173,84489847,0,4
9522609,22550580,0,0
50892998,16640878,0,5
16642045,36772531,0,6
7817204,60621569,0,0
66612315,59601500,0,2
78216944,97272922,0,6
98650636,50002206,0,0
83212606,34153150,0,5
35643590,100110638,0,0
12158606,55710003,0,4
MBK8197319,22895206,0,7
54535559,69626028,0,4
34171368,103867557,0,0
105229711,105160293,0,2
20218816,30461327,0,2
56259633,21548434,0,0
1118799,48782862,0,4
10326468,70385019,0,4
53282320,64235486,0,0
7268137,65471994,1,0
68573450,61078084,0,6
37335504,90816738,0,0
18374772,28718839,0,4
6600530,88981354,0,0
88798767,66809850,0,5
66036841,9914929,0,4
25356978,33924641,0,6
84919599,36056089,0,4
1885226,72101153,0,5
18890412,MBK5693535,0,2
29437300,107614624,0,7
78183165,34454049,0,0
4037862,2921651,0,3
38920633,105513188,0,0
103230131,107221245,0,0
10357833,4588468,0,6
41553626,86044187,0,0
4990232,1693226,0,0
40352145,88449571,0,3
35643590,100110638,0,0
70773950,77118633,0,9
46780672,96005114,0,0
28570725,942844,0,6
100521328,81316181,0,4
9160538,49557406,0,0
13226592,32378118,0,0
16968333,67535366,0,6
56432949,18862318,0,6
101477916,34257965,0,5
MBK7224756,102114184,0,5
991931,MBK6944519,0,0
80109427,24607815,0,0
2369645,4979768,0,5
13135604,13198912,0,0
8541648,86483872,0,4
60123174,92723164,0,5
63961575,6883510,0,5
66480628,73862432,0,0
35155458,84489847,0,3
90333657,3893617,0,0
MBK8215130,303022,0,3
9030272,13650692,0,0
17621885,18424412,0,2
78646077,13481185,0,5
30237299,62349594,0,0
55475850,80971740,0,2
4097033,13428878,0,4
MBK10378876,79008423,0,4
670651,78724133,0,6
13205630,100657322,0,6
25621790,79942304,0,5
46922434,26447305,0,0
29792999,11505466,0,5
10662749,82868416,0,6
37436588,21227876,0,0
12179562,53405772,0,6
103954548,92058260,0,6
60805185,78496210,0,6
73540559,57748666,0,3
5865802,55934441,0,5
10598470,30070226,0,5
1032666,68708910,0,4
29055951,64235486,0,0
37163547,13600968,0,0
35155458,84489847,0,3
18012355,18017497,0,4
29556382,13860936,0,4
108422151,92907863,0,0
54348421,6129803,0,0
58108047,23594139,0,4
54958039,64235486,0,0
MBK9393918,4159066,0,2
11994161,57639748,0,0
9960650,92627700,0,4
65921617,109594346,0,0
45411460,44965623,0,2
91778404,17352763,0,0
50424772,92627700,0,4
18938110,7833170,0,0
108196848,28569629,0,6
81916544,77993873,0,5
107109369,109468884,0,0
57352819,26790926,0,0
3065581,12599094,0,0
100018094,82180834,0,0
MBK9041662,59248302,0,0
50954737,16024788,0,0
75823313,22895875,0,6
98077208,100116998,0,0
106434561,6939311,0,4
25729681,57201944,0,5
95187505,106155389,0,5
13909972,98918012,0,5
6283729,19904706,0,4
MBK7359005,59851565,0,4
90049654,109139132,0,3
54991386,107810119,0,0
109525942,18120563,0,0
456571,107690183,0,4
43488533,109153984,0,0
MBK11513074,29188217,0,0
52145114,66876,0,0
46481520,53132528,0,5
14248141,25022208,0,3
1466072,7457858,0,0
23984664,36644045,0,2
70144739,20121969,0,4
72217868,64235486,0,0
920766,74005241,0,0
77647118,22218094,0,0
34098210,23263837,0,3
100316113,9318885,0,0
1556361,99500507,0,5
MBK9740445,MBK8456183,0,4
31508742,32824268,0,0
51820061,18866654,0,5
12477362,19912432,0,3
14517572,109485379,0,0
45854983,52667764,0,4
83361868,93965013,1,5
50827531,68937746,0,0
57625335,76210337,0,0
53030905,29602196,0,6
52939800,65035031,0,0
43261415,12839946,0,5
24408952,13840011,0,4
MBK9959946,56847358,0,0
43758354,106113103,0,6
45400355,109535593,0,0
2090909,82990300,0,0
46710115,76774183,0,4
29571009,19759070,0,0
64301880,104292979,0,5
54991386,107970153,0,0
3146474,25151575,0,0
22614895,109556225,0,0
22743789,96076815,0,0
63523767,43583908,0,6
86083241,108430152,0,5
90624061,61779759,0,6
60920103,40261985,0,4
45074800,54863589,0,5
35850557,5805552,0,0
26870154,CRM29429843,0,5
15367688,92627700,0,5
MBK6029613,64587086,0,6
32734321,64558645,0,4
7796783,88404240,0,0
6381882,2959803,0,6
8471718,409083,0,2
1629890,34454049,0,0
7337906,58712102,0,5
36708334,25337255,0,2
85995511,69604022,0,6
108749485,105249628,0,4
14742867,72375906,0,4
45074800,54863589,0,5
56934882,24337649,0,0
69103180,43657648,0,0
VSP31491836,27008139,0,0
77542471,96925068,0,3
68027796,53050049,0,6
83088233,20361044,0,4
63249639,3974188,0,2
61215804,47367972,0,0
MBK9959946,56847358,0,0
1122082,103089233,0,3
10773757,45649254,0,5
9516692,23307040,0,4
91778404,17352763,0,0
13873725,11630198,0,7
49526569,78144292,0,0
10832273,89365485,0,0
13741660,CRM29294385,1,4
95855719,105705749,0,0
2108558,35841649,0,6
35590607,8613222,0,5
64301880,104292979,0,5
MBK8197319,22895206,0,7
11223879,6008762,0,5
11723089,108122774,0,0
64296276,33565770,0,7
5033657,54523642,0,0
1460239,1521525,0,4
MBK7490081,48748755,0,0
5098820,1526619,0,0
1477681,73031922,0,0
MBK12933696,505588,0,6
104493697,17070248,0,6
51609259,109234667,0,5
79442376,53555877,0,0
78670780,45311898,0,4
MBK8224610,5805552,0,0
19142950,15299897,0,4
108786280,30605709,0,5
91554496,66028755,0,0
73521711,52597331,0,7
88206021,101133498,0,4
28570780,82375886,0,0
103493783,55268037,0,0
72065505,38008728,0,4
50194148,3911380,0,2
3960044,11822072,0,5
60244068,5805552,0,0
86145304,107233436,0,4
16913693,243560,0,0
14858769,56061963,0,0
12381589,106112891,0,5
47925470,126504,0,4
26303650,93771756,0,4
72883444,109221237,0,4
54095320,96473760,0,0
35565471,CRM29966403,0,6
35098549,17853532,0,5
10394556,89811777,0,4
3322055,24354996,0,0
33471659,68812503,0,5
74362,477072,0,5
53697220,243560,0,0
57682427,38771988,0,6
106929083,85382663,0,5
2090909,50078348,0,0
33543333,30150790,0,0
70735729,50838189,0,5
9209128,58486894,0,5
75775472,MBK12784777,0,0
24103604,39731225,0,5
MBK6567580,105591092,0,5
4080780,52710980,0,0
28949721,67414276,0,0
68521601,5805552,0,0
MBK8634729,4484554,0,3
2090909,10362426,0,0
MBK16480359,101067455,0,4
79123684,44013800,0,3
VSP18136897,76818591,0,4
20075259,35993091,0,2
15290996,109292042,0,0
40527807,32353564,0,5
68507809,74874938,0,5
MBK6654006,98128150,1,6
7162700,243560,0,0
101967773,243560,0,0
11671681,105680474,0,6
102016171,55006900,0,5
46161335,34167376,0,5
89523463,10041327,0,4
103581928,34167456,0,2
7586910,1591492,0,3
MBK11179185,96546914,0,0
42785621,19401911,0,0
19017488,72724810,0,7
23246169,100571531,0,4
51731321,243560,0,0
108621034,92932055,0,3
11485745,25883845,0,6
53005975,76482551,0,0
14179572,69548666,0,4
22776822,74189139,0,0
14256832,102967740,0,0
103171807,73400517,0,5
52900452,45223867,0,5
11149757,107975535,0,4
97596045,14939220,0,5
13441654,15063912,0,5
101429389,VSP30318708,0,4
103531910,92720273,0,0
46394790,40289928,0,0
47031,58545067,0,5
96416373,104390341,0,2
20653577,82369997,0,0
MBK11109350,16458039,0,0
39535851,75092012,0,3
62096796,33160510,0,0
419321,68166991,0,5
71895996,102226014,0,0
5507577,15685956,0,6
55653822,31662617,0,3
70888956,91342457,0,0
61991484,10154956,0,5
19303145,14999014,0,0
9546667,CRM26622129,0,0
39911626,100733366,0,7
57625020,104660913,0,6
8651164,40631531,0,0
108085593,12150495,0,4
103082260,79404209,0,3
52262,34438945,0,4
12616923,78507742,0,2
19009903,103884085,0,6
25687122,99493607,0,5
7007397,54514189,0,4
51271891,40917251,0,0
108204104,10459402,0,3
91506612,108655248,0,0
84143129,MBK13372196,0,4
95875085,48032377,0,0
2384062,43291695,0,5
11804250,21795747,0,0
52414419,58569180,0,5
106064980,8864401,0,0
30758527,18662433,0,5
43130511,21781473,0,3
46075536,62796994,0,4
66196511,53131283,0,5
1910281,MBK6888930,0,6
48287110,73069601,0,4
1643065,53654757,0,4
71266183,VSP3895516,0,0
71150711,98586916,0,0
15114104,109034614,0,6
1414264,58084044,0,5
19009903,103616578,1,7
1263392,89719434,0,6
19303145,MBK10629413,0,0
40466677,83325474,0,6
28849339,100950802,0,3
67322185,14415743,0,0
87602839,19207695,0,4
5920628,109441485,0,6
51522342,109349103,0,0
107578192,41215828,0,0
106731477,44057966,0,0
6622449,25879118,0,0
107668288,MBK5730391,0,8
54991386,107810680,0,0
56366445,9693353,0,4
97779142,60584937,0,4
53131798,87998215,0,0
80643407,192429,0,4
39823392,73069601,0,5
38998463,104943999,0,6
63212016,31994741,0,0
VSP18136897,76818591,0,4
33117374,104524868,0,5
108123851,109468884,0,0
5992423,33535586,0,0
14720777,53929316,0,0
